date,geography,geography code,Ethnic group: Total: All usual residents,"Ethnic group: Asian, Asian British or Asian Welsh","Ethnic group: Asian, Asian British or Asian Welsh: Bangladeshi","Ethnic group: Asian, Asian British or Asian Welsh: Chinese","Ethnic group: Asian, Asian British or Asian Welsh: Indian","Ethnic group: Asian, Asian British or Asian Welsh: Pakistani","Ethnic group: Asian, Asian British or Asian Welsh: Other Asian","Ethnic group: Black, Black British, Black Welsh, Caribbean or African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Caribbean","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Other Black",Ethnic group: Mixed or Multiple ethnic groups,Ethnic group: Mixed or Multiple ethnic groups: White and Asian,Ethnic group: Mixed or Multiple ethnic groups: White and Black African,Ethnic group: Mixed or Multiple ethnic groups: White and Black Caribbean,Ethnic group: Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Ethnic group: White,"Ethnic group: White: English, Welsh, Scottish, Northern Irish or British",Ethnic group: White: Irish,Ethnic group: White: Gypsy or Irish Traveller,Ethnic group: White: Roma,Ethnic group: White: Other White,Ethnic group: Other ethnic group,Ethnic group: Other ethnic group: Arab,Ethnic group: Other ethnic group: Any other ethnic group
2021,Solihull 019A,E01010192,1797,460,4,56,298,72,30,28,13,10,5,52,17,3,18,14,1188,1067,49,0,0,72,69,27,42
2021,Solihull 024B,E01010193,1245,196,6,17,138,26,9,8,6,2,0,34,16,0,6,12,994,959,25,0,0,10,13,1,12
2021,Solihull 024C,E01010194,1558,190,3,41,96,33,17,18,8,7,3,41,12,4,15,10,1299,1212,25,0,0,62,10,0,10
2021,Solihull 016A,E01010195,1595,318,3,16,182,106,11,19,5,9,5,27,9,3,4,11,1148,1056,60,0,0,32,83,22,61
2021,Solihull 019B,E01010196,1751,417,5,21,260,100,31,3,1,1,1,36,17,4,12,3,1233,1128,64,0,0,41,62,10,52
2021,Solihull 019C,E01010197,1687,406,10,45,196,129,26,11,2,9,0,41,19,2,9,11,1189,1116,39,0,1,33,40,9,31
2021,Solihull 019D,E01010198,1659,290,1,21,195,54,19,15,10,5,0,52,20,7,5,20,1250,1171,27,1,0,51,52,16,36
2021,Solihull 018A,E01010199,1924,545,13,50,325,102,55,18,9,4,5,60,32,3,19,6,1251,1157,63,0,1,30,50,14,36
2021,Solihull 018B,E01010200,1446,208,4,27,76,65,36,27,9,11,7,46,20,0,20,6,1154,1082,33,0,0,39,11,3,8
2021,Solihull 018C,E01010201,1743,402,7,38,192,152,13,27,7,8,12,35,10,2,14,9,1225,1165,36,0,2,22,54,25,29
2021,Solihull 022B,E01010202,1592,311,16,18,186,77,14,26,17,9,0,57,24,5,13,15,1138,1073,33,0,0,32,60,23,37
2021,Solihull 022C,E01010203,1751,313,3,24,158,97,31,19,8,8,3,73,23,5,25,20,1298,1207,48,0,0,43,48,16,32
2021,Solihull 018D,E01010204,1367,238,18,8,107,85,20,41,8,30,3,67,17,4,31,15,995,932,28,0,0,35,26,9,17
2021,Solihull 018E,E01010205,1491,402,18,26,197,115,46,16,3,7,6,42,11,1,19,11,989,913,32,0,0,44,42,7,35
2021,Solihull 018F,E01010206,1767,327,8,26,193,83,17,35,18,11,6,64,24,8,25,7,1278,1178,49,0,0,51,63,13,50
2021,Solihull 024D,E01010207,1439,252,3,33,150,47,19,15,5,7,3,28,13,0,8,7,1110,1057,28,0,0,25,34,5,29
2021,Solihull 023A,E01010208,1569,252,9,18,146,59,20,10,4,5,1,45,25,0,10,10,1227,1116,63,0,0,48,35,7,28
2021,Solihull 022D,E01010209,1734,236,0,20,99,92,25,31,19,10,2,70,27,4,27,12,1358,1275,26,0,1,56,39,12,27
2021,Solihull 023B,E01010210,1531,144,1,19,93,20,11,4,1,3,0,12,7,1,2,2,1344,1261,61,0,1,21,27,7,20
2021,Solihull 023C,E01010211,1442,131,0,10,85,20,16,34,18,11,5,32,16,2,9,5,1234,1183,43,0,0,8,11,3,8
2021,Solihull 027A,E01010212,1257,285,0,27,183,59,16,21,19,2,0,43,20,2,7,14,890,848,21,0,0,21,18,1,17
2021,Solihull 022E,E01010213,1774,216,6,11,106,60,33,8,3,4,1,46,19,1,16,10,1475,1371,47,0,0,57,29,10,19
2021,Solihull 027B,E01010214,1164,158,4,21,104,15,14,14,0,12,2,24,9,0,8,7,950,900,12,0,1,37,18,9,9
2021,Solihull 027C,E01010215,1510,269,2,19,180,60,8,21,10,10,1,27,7,6,10,4,1129,1057,33,0,0,39,64,27,37
2021,Solihull 027D,E01010216,1488,286,6,22,185,52,21,29,22,4,3,37,15,1,6,15,1097,1019,36,0,0,42,39,2,37
2021,Solihull 023D,E01010217,1542,97,4,16,53,21,3,3,0,3,0,41,18,0,13,10,1392,1322,15,0,0,55,9,4,5
2021,Solihull 021A,E01010218,1343,110,2,2,47,39,20,26,7,17,2,30,5,1,20,4,1153,1118,22,0,0,13,24,0,24
2021,Solihull 021B,E01010219,1571,144,4,10,60,46,24,24,4,15,5,46,8,0,20,18,1340,1294,29,0,0,17,17,6,11
2021,Solihull 030A,E01010220,1664,161,4,18,84,35,20,5,0,4,1,30,12,2,9,7,1448,1377,39,1,0,31,20,5,15
2021,Solihull 021C,E01010221,2009,211,16,28,104,50,13,54,28,23,3,80,13,4,48,15,1636,1557,35,0,1,43,28,3,25
2021,Solihull 021D,E01010222,1386,134,0,7,58,51,18,18,5,4,9,32,6,4,14,8,1188,1145,18,0,0,25,14,0,14
2021,Solihull 030B,E01010223,1250,184,5,16,87,72,4,18,4,11,3,60,19,0,28,13,966,901,26,0,0,39,22,0,22
2021,Solihull 030C,E01010225,1520,181,0,7,95,70,9,30,6,19,5,33,9,4,16,4,1261,1179,36,0,0,46,15,5,10
2021,Solihull 016B,E01010226,1740,230,0,25,167,26,12,18,13,4,1,42,19,3,11,9,1402,1260,40,0,3,99,48,13,35
2021,Solihull 015C,E01010227,1889,357,5,15,212,100,25,26,15,9,2,42,17,1,19,5,1400,1315,43,0,0,42,64,11,53
2021,Solihull 015D,E01010228,1611,226,6,11,96,96,17,21,8,6,7,43,13,4,16,10,1275,1200,35,0,0,40,46,7,39
2021,Solihull 016C,E01010229,1601,363,10,7,187,129,30,9,0,9,0,52,17,8,13,14,1124,1059,34,0,0,31,53,22,31
2021,Solihull 016D,E01010230,1825,435,13,38,223,119,42,50,18,19,13,78,23,3,20,32,1235,1138,26,0,0,71,27,12,15
2021,Solihull 016E,E01010231,1667,410,13,16,225,128,28,6,0,6,0,29,24,0,1,4,1154,1073,51,0,0,30,68,13,55
2021,Solihull 015E,E01010232,2196,205,1,23,105,34,42,43,26,13,4,79,23,7,34,15,1818,1721,12,0,3,82,51,18,33
2021,Solihull 016F,E01010233,1942,347,10,15,220,63,39,64,42,17,5,70,22,13,22,13,1381,1259,24,0,1,97,80,13,67
2021,Solihull 004B,E01010234,1811,100,7,23,19,44,7,104,33,51,20,97,9,4,74,10,1483,1381,25,8,0,69,27,15,12
2021,Solihull 002A,E01010235,1478,20,0,2,7,9,2,80,24,42,14,101,9,8,69,15,1262,1221,5,0,0,36,15,10,5
2021,Solihull 002B,E01010236,1423,23,2,3,6,4,8,93,33,44,16,94,9,5,70,10,1196,1172,4,0,0,20,17,1,16
2021,Solihull 004C,E01010237,1859,51,2,6,19,20,4,80,18,53,9,93,8,5,71,9,1631,1583,20,0,0,28,4,0,4
2021,Solihull 004D,E01010238,1391,21,0,1,2,10,8,58,35,18,5,76,9,6,54,7,1223,1160,14,0,0,49,13,4,9
2021,Solihull 002C,E01010239,1555,23,3,0,9,11,0,68,9,45,14,88,12,0,59,17,1364,1335,10,0,0,19,12,1,11
2021,Solihull 002D,E01010240,1387,33,5,4,6,10,8,69,26,25,18,88,10,5,68,5,1197,1139,7,0,0,51,0,0,0
2021,Walsall 015A,E01010241,2337,86,0,7,56,12,11,37,8,27,2,32,6,1,18,7,2173,2096,38,3,1,35,9,0,9
2021,Walsall 015B,E01010242,1643,30,0,1,14,14,1,32,11,15,6,49,14,3,29,3,1531,1486,12,1,0,32,1,1,0
2021,Walsall 015C,E01010243,1491,58,0,6,43,9,0,15,0,13,2,36,12,1,17,6,1382,1365,11,0,0,6,0,0,0
2021,Walsall 015D,E01010244,1460,40,5,1,19,7,8,35,19,10,6,70,23,4,35,8,1298,1255,5,1,0,37,17,4,13
2021,Walsall 022A,E01010245,1589,115,5,1,93,5,11,17,0,14,3,27,6,0,16,5,1428,1391,10,1,0,26,2,0,2
2021,Walsall 022B,E01010246,1570,143,3,5,106,23,6,22,8,13,1,49,13,4,23,9,1327,1301,7,0,1,18,29,1,28
2021,Walsall 022C,E01010247,1576,89,0,7,67,7,8,41,10,31,0,25,11,0,14,0,1415,1369,22,0,1,23,6,0,6
2021,Walsall 022D,E01010248,1598,177,3,0,147,13,14,22,5,15,2,37,15,2,13,7,1340,1313,18,0,0,9,22,1,21
2021,Walsall 004A,E01010249,1760,55,4,3,40,2,6,33,17,13,3,58,11,5,33,9,1610,1554,16,4,0,36,4,0,4
2021,Walsall 004B,E01010250,1402,67,2,1,30,24,10,16,1,7,8,34,6,1,18,9,1269,1238,9,1,0,21,16,0,16
2021,Walsall 007A,E01010251,1543,130,0,15,93,18,4,32,10,19,3,34,7,1,15,11,1329,1293,11,2,0,23,18,0,18
2021,Walsall 004C,E01010252,1777,47,0,0,41,6,0,25,13,9,3,50,8,0,35,7,1644,1591,7,12,0,34,11,1,10
2021,Walsall 007B,E01010253,1217,70,3,4,38,22,3,19,15,3,1,31,7,2,15,7,1092,1080,1,1,0,10,5,0,5
2021,Walsall 004D,E01010254,1473,65,0,10,41,8,6,66,16,42,8,30,9,4,6,11,1299,1269,6,0,0,24,13,0,13
2021,Walsall 007C,E01010255,1340,23,0,4,15,3,1,9,0,8,1,20,5,1,6,8,1287,1266,14,2,0,5,1,0,1
2021,Walsall 007D,E01010256,1507,21,0,0,11,3,7,20,9,8,3,49,12,3,27,7,1402,1362,10,0,0,30,15,0,15
2021,Walsall 007E,E01010257,1148,29,1,1,17,9,1,11,0,9,2,19,4,1,5,9,1088,1068,9,1,0,10,1,0,1
2021,Walsall 023A,E01010258,1657,118,5,3,51,42,17,99,33,50,16,86,24,3,53,6,1339,1284,1,2,0,52,15,1,14
2021,Walsall 023B,E01010259,1593,148,2,0,110,14,22,68,37,23,8,58,13,4,37,4,1291,1254,1,0,0,36,28,1,27
2021,Walsall 023C,E01010260,1874,382,18,2,292,55,15,56,21,27,8,64,12,2,37,13,1310,1238,3,7,3,59,62,19,43
2021,Walsall 033A,E01010261,1870,204,14,4,121,45,20,126,54,56,16,307,17,8,265,17,1198,1096,1,0,2,99,35,3,32
2021,Walsall 036A,E01010262,1796,367,45,0,156,133,33,67,35,24,8,54,12,5,31,6,1269,1192,4,1,0,72,39,6,33
2021,Walsall 033B,E01010263,1616,1010,199,2,405,382,22,76,47,22,7,54,16,2,25,11,450,391,3,4,1,51,26,6,20
2021,Walsall 033C,E01010264,2030,546,59,5,218,238,26,93,45,32,16,77,31,3,31,12,1290,1196,5,1,0,88,24,6,18
2021,Walsall 033D,E01010265,2035,842,320,3,273,218,28,244,217,19,8,95,31,8,43,13,838,759,3,3,3,70,16,0,16
2021,Walsall 023D,E01010266,1319,93,0,0,49,44,0,99,32,51,16,61,14,2,43,2,1060,966,1,0,6,87,6,0,6
2021,Walsall 021A,E01010267,1596,318,6,8,157,132,15,65,18,41,6,48,16,0,23,9,1144,1101,9,1,0,33,21,3,18
2021,Walsall 021B,E01010268,1795,1008,26,8,114,820,40,115,90,14,11,50,18,7,24,1,581,448,1,4,4,124,41,3,38
2021,Walsall 026A,E01010269,1639,987,14,8,62,866,37,158,119,16,23,50,16,6,20,8,393,243,4,0,9,137,51,5,46
2021,Walsall 026B,E01010270,1757,731,7,0,182,483,59,136,60,58,18,66,26,0,30,10,774,709,0,0,7,58,50,6,44
2021,Walsall 017A,E01010271,2111,96,6,12,19,54,5,89,46,25,18,85,23,5,44,13,1818,1731,5,21,0,61,23,0,23
2021,Walsall 017B,E01010272,1544,56,15,6,16,9,10,101,49,42,10,42,4,4,26,8,1340,1286,3,0,1,50,5,0,5
2021,Walsall 017C,E01010273,1506,32,9,0,13,1,9,47,27,16,4,37,4,6,20,7,1384,1329,0,5,0,50,6,0,6
2021,Walsall 021C,E01010274,1580,40,3,1,22,9,5,67,27,36,4,45,6,6,25,8,1423,1365,2,0,1,55,5,0,5
2021,Walsall 021D,E01010275,1889,53,6,2,21,18,6,126,60,55,11,82,19,0,56,7,1610,1541,3,10,2,54,18,0,18
2021,Walsall 013B,E01010277,1766,194,5,4,82,89,14,135,76,46,13,66,29,7,25,5,1334,1259,5,0,0,70,37,11,26
2021,Walsall 018B,E01010279,2020,213,9,13,73,85,33,287,141,115,31,62,10,1,37,14,1432,1198,7,0,1,226,26,4,22
2021,Walsall 012A,E01010282,1354,79,0,5,31,42,1,90,38,40,12,50,11,4,29,6,1122,1048,9,13,0,52,13,0,13
2021,Walsall 013D,E01010283,1927,110,1,14,30,40,25,123,66,29,28,60,11,4,31,14,1622,1488,8,7,1,118,12,3,9
2021,Walsall 006A,E01010284,1683,38,0,7,10,13,8,34,16,12,6,64,8,6,43,7,1547,1486,5,9,0,47,0,0,0
2021,Walsall 006B,E01010285,1853,79,0,1,59,9,10,47,26,12,9,51,7,3,24,17,1660,1624,7,0,0,29,16,1,15
2021,Walsall 006C,E01010286,1634,93,9,7,49,20,8,51,20,23,8,42,11,12,16,3,1444,1381,2,7,0,54,4,1,3
2021,Walsall 012B,E01010287,1713,58,0,3,29,12,14,47,19,27,1,54,11,3,33,7,1548,1499,2,0,0,47,6,0,6
2021,Walsall 012C,E01010288,1645,68,0,5,35,17,11,53,24,26,3,55,10,5,38,2,1464,1390,2,8,0,64,5,0,5
2021,Walsall 012D,E01010289,1959,74,4,0,40,20,10,172,85,61,26,77,10,6,53,8,1619,1521,1,3,0,94,17,0,17
2021,Walsall 006D,E01010290,1652,12,0,0,9,0,3,31,7,21,3,34,13,0,17,4,1575,1511,3,2,0,59,0,0,0
2021,Walsall 009A,E01010291,1478,56,4,1,18,24,9,57,41,12,4,40,9,8,19,4,1315,1258,1,1,0,55,10,1,9
2021,Walsall 008A,E01010292,1949,71,17,2,27,9,16,42,15,18,9,50,6,5,34,5,1782,1728,9,0,0,45,4,0,4
2021,Walsall 009B,E01010293,1684,35,0,5,21,8,1,37,21,11,5,31,3,0,22,6,1577,1526,7,0,1,43,4,0,4
2021,Walsall 008B,E01010294,1513,31,1,5,20,2,3,39,16,14,9,34,13,1,16,4,1407,1358,2,11,0,36,2,0,2
2021,Walsall 017D,E01010295,1516,19,2,1,3,7,6,85,50,29,6,34,6,2,20,6,1375,1313,3,0,0,59,3,0,3
2021,Walsall 008C,E01010296,1457,52,0,14,35,0,3,25,4,19,2,17,5,0,7,5,1359,1330,5,0,0,24,4,0,4
2021,Walsall 008D,E01010297,1335,39,0,17,18,3,1,10,1,9,0,15,1,3,6,5,1267,1263,3,0,0,1,4,0,4
2021,Walsall 009C,E01010298,1220,24,3,6,8,6,1,44,28,13,3,32,4,1,20,7,1118,1085,1,0,0,32,2,0,2
2021,Walsall 009D,E01010299,1585,32,0,0,17,11,4,67,37,17,13,56,16,4,27,9,1422,1334,2,0,0,86,8,3,5
2021,Walsall 009E,E01010300,1459,51,13,3,14,5,16,49,26,18,5,21,4,2,12,3,1329,1264,2,4,1,58,9,3,6
2021,Walsall 001A,E01010301,1448,15,0,0,2,8,5,15,6,8,1,30,5,3,15,7,1384,1345,7,0,0,32,4,3,1
2021,Walsall 002A,E01010302,1540,31,0,2,11,16,2,21,8,12,1,20,4,6,7,3,1463,1394,3,0,4,62,5,0,5
2021,Walsall 001B,E01010303,1586,28,0,4,19,4,1,23,10,11,2,24,2,0,19,3,1498,1478,2,0,0,18,13,0,13
2021,Walsall 002B,E01010304,1686,39,0,1,22,0,16,12,4,8,0,41,9,4,25,3,1589,1555,15,0,0,19,5,0,5
2021,Walsall 002C,E01010305,1383,13,0,0,10,1,2,20,0,10,10,25,8,0,13,4,1318,1295,2,1,0,20,7,0,7
2021,Walsall 001C,E01010306,2255,118,3,8,76,19,12,67,23,28,16,47,12,1,31,3,1983,1940,2,0,0,41,40,1,39
2021,Walsall 001D,E01010307,1729,36,5,7,9,11,4,9,0,7,2,36,7,1,16,12,1639,1623,5,0,0,11,9,0,9
2021,Walsall 002D,E01010308,1810,55,0,6,21,26,2,58,18,28,12,51,11,6,30,4,1644,1566,5,8,0,65,2,0,2
2021,Walsall 036B,E01010309,2219,358,36,4,221,68,29,147,62,76,9,135,14,0,104,17,1573,1324,9,0,5,235,6,0,6
2021,Walsall 038A,E01010310,2167,297,34,7,173,51,32,132,78,41,13,91,32,6,40,13,1632,1557,1,4,2,68,15,0,15
2021,Walsall 036C,E01010311,2769,617,102,4,336,154,21,325,146,120,59,173,31,9,94,39,1600,1471,3,9,0,117,54,10,44
2021,Walsall 038B,E01010312,1793,309,30,0,197,52,30,76,37,26,13,81,22,4,39,16,1288,1195,4,0,0,89,39,15,24
2021,Walsall 038C,E01010313,1526,258,67,5,123,45,18,91,47,36,8,33,13,2,13,5,1122,1088,1,0,0,33,22,2,20
2021,Walsall 038D,E01010314,1669,150,2,1,121,11,15,87,30,38,19,43,9,3,29,2,1382,1309,2,0,3,68,7,5,2
2021,Walsall 038E,E01010315,1954,151,9,7,122,13,0,123,57,52,14,108,25,1,74,8,1557,1375,3,2,1,176,15,0,15
2021,Walsall 036D,E01010316,1703,193,15,4,93,57,24,81,33,33,15,72,24,2,36,10,1350,1261,1,4,1,83,7,6,1
2021,Walsall 024A,E01010317,1610,544,15,7,354,144,24,61,29,25,7,32,14,0,12,6,903,877,1,1,0,24,70,5,65
2021,Walsall 024B,E01010318,1623,256,5,6,49,140,56,131,47,65,19,118,18,14,65,21,1089,976,7,4,0,102,29,3,26
2021,Walsall 010A,E01010319,1315,305,1,14,236,33,21,85,23,54,8,25,12,2,10,1,839,828,0,0,0,11,61,6,55
2021,Walsall 016A,E01010320,1338,55,4,3,37,4,7,26,15,9,2,46,15,2,27,2,1209,1192,5,1,0,11,2,0,2
2021,Walsall 010B,E01010321,1598,106,8,9,55,30,4,33,3,21,9,32,6,4,14,8,1402,1384,7,1,0,10,25,1,24
2021,Walsall 016B,E01010322,1681,92,4,3,50,29,6,70,22,40,8,70,30,2,30,8,1427,1378,10,5,1,33,22,0,22
2021,Walsall 016C,E01010323,1483,78,0,14,33,20,11,33,16,15,2,40,6,3,23,8,1325,1300,5,0,2,18,7,0,7
2021,Walsall 016D,E01010324,1949,180,1,4,107,51,17,172,127,41,4,86,19,5,55,7,1501,1459,4,0,0,38,10,0,10
2021,Walsall 024C,E01010325,1922,477,9,8,199,230,31,87,17,54,16,98,26,11,43,18,1202,1125,7,0,2,68,58,1,57
2021,Walsall 029A,E01010326,1660,886,15,4,384,432,51,34,3,26,5,43,17,3,14,9,617,581,3,0,0,33,80,5,75
2021,Walsall 029B,E01010327,1695,787,23,7,59,677,21,83,52,19,12,62,16,4,23,19,732,603,3,0,9,117,31,5,26
2021,Walsall 029C,E01010328,1526,857,27,6,527,245,52,17,7,4,6,29,8,1,14,6,453,428,2,0,3,20,170,5,165
2021,Walsall 039A,E01010329,1673,485,0,6,347,116,16,29,9,11,9,33,23,3,4,3,1047,1016,11,0,0,20,79,0,79
2021,Walsall 029D,E01010330,1479,535,25,7,156,313,34,76,25,41,10,74,24,0,28,22,722,630,3,0,0,89,72,11,61
2021,Walsall 035A,E01010331,1657,794,34,6,541,180,33,39,18,18,3,38,14,2,10,12,649,611,19,1,4,14,137,3,134
2021,Walsall 035B,E01010332,2002,1125,43,15,796,200,71,42,15,26,1,35,11,0,11,13,536,520,2,0,0,14,264,13,251
2021,Walsall 035C,E01010333,1608,678,7,1,442,174,54,64,32,27,5,48,13,0,20,15,704,680,2,0,0,22,114,0,114
2021,Walsall 035D,E01010334,1579,728,3,1,553,126,45,40,15,23,2,37,24,4,2,7,624,597,11,0,0,16,150,5,145
2021,Walsall 037A,E01010335,1635,546,146,10,189,168,33,102,32,51,19,70,23,1,35,11,870,792,2,2,1,73,47,2,45
2021,Walsall 034A,E01010336,1527,998,274,9,341,334,40,91,51,34,6,51,8,8,20,15,349,312,5,0,0,32,38,4,34
2021,Walsall 037B,E01010337,1378,567,71,2,296,155,43,43,24,14,5,49,14,2,22,11,680,635,7,1,0,37,39,0,39
2021,Walsall 037C,E01010338,1885,1148,269,1,209,618,51,81,49,25,7,35,9,1,16,9,547,467,7,2,0,71,74,0,74
2021,Walsall 037D,E01010339,1525,730,115,11,314,239,51,66,29,26,11,54,25,5,10,14,609,560,2,0,3,44,66,7,59
2021,Walsall 034B,E01010340,1752,1156,331,0,293,481,51,165,113,39,13,41,11,4,17,9,302,190,5,0,6,101,88,10,78
2021,Walsall 034C,E01010341,1688,1414,387,7,408,531,81,39,30,5,4,36,22,1,5,8,130,89,4,6,0,31,69,3,66
2021,Walsall 034D,E01010342,1848,1254,336,3,176,681,58,131,79,36,16,44,30,0,13,1,325,201,5,0,8,111,94,0,94
2021,Walsall 034E,E01010343,1603,1208,386,3,328,453,38,71,43,17,11,33,11,2,17,3,255,172,3,0,3,77,36,4,32
2021,Walsall 034F,E01010344,1851,1167,373,3,160,602,29,91,57,25,9,50,10,8,24,8,488,387,2,5,11,83,55,13,42
2021,Walsall 003A,E01010345,1119,12,0,2,8,0,2,10,8,1,1,11,1,1,4,5,1075,1060,5,0,0,10,11,0,11
2021,Walsall 003B,E01010346,1261,22,0,0,15,4,3,17,9,8,0,19,4,1,10,4,1202,1194,4,0,0,4,1,0,1
2021,Walsall 003C,E01010347,1475,12,0,2,7,1,2,20,13,5,2,38,9,3,22,4,1405,1386,4,0,0,15,0,0,0
2021,Walsall 005A,E01010348,1504,20,0,3,16,0,1,31,18,7,6,14,4,2,4,4,1436,1416,3,4,1,12,3,0,3
2021,Walsall 005B,E01010349,1246,24,1,2,16,2,3,7,1,6,0,30,11,0,13,6,1181,1158,7,0,0,16,4,1,3
2021,Walsall 003D,E01010350,1414,27,0,1,21,5,0,18,7,9,2,17,5,0,6,6,1351,1331,5,0,0,15,1,0,1
2021,Walsall 005C,E01010351,1727,44,0,6,14,15,9,34,11,17,6,41,23,1,14,3,1598,1569,7,1,0,21,10,4,6
2021,Walsall 005D,E01010352,1604,63,0,19,37,2,5,7,6,1,0,35,22,0,10,3,1492,1472,9,0,0,11,7,1,6
2021,Walsall 010C,E01010353,1528,65,0,3,57,1,4,28,3,23,2,48,11,0,35,2,1380,1361,4,0,0,15,7,0,7
2021,Walsall 010D,E01010354,1542,35,0,0,31,1,3,11,4,6,1,35,13,1,17,4,1456,1417,10,2,0,27,5,0,5
2021,Walsall 039B,E01010355,1435,51,6,2,33,6,4,24,9,11,4,31,3,7,19,2,1327,1303,12,0,0,12,2,0,2
2021,Walsall 039C,E01010356,1479,87,0,3,62,15,7,39,11,23,5,23,5,2,13,3,1307,1275,15,0,0,17,23,0,23
2021,Walsall 039D,E01010357,2322,318,22,15,225,34,22,160,46,84,30,97,24,0,48,25,1687,1618,31,0,0,38,60,3,57
2021,Walsall 039E,E01010358,1535,98,0,11,68,10,9,21,1,15,5,42,7,4,21,10,1372,1327,12,0,0,33,2,0,2
2021,Walsall 039F,E01010359,1523,87,8,3,57,12,7,46,7,28,11,43,8,4,23,8,1340,1299,19,0,0,22,7,0,7
2021,Walsall 039G,E01010360,1461,131,4,10,70,26,21,59,12,40,7,59,8,3,39,9,1198,1158,6,1,0,33,14,5,9
2021,Walsall 031A,E01010361,1497,615,128,8,287,177,15,94,53,25,16,56,19,4,20,13,684,611,10,1,3,59,48,5,43
2021,Walsall 026C,E01010362,1877,807,95,9,204,441,58,172,106,43,23,80,29,15,28,8,763,668,10,0,0,85,55,5,50
2021,Walsall 026D,E01010363,2713,911,51,6,151,629,74,266,128,95,43,126,51,10,44,21,1225,1019,5,3,12,186,185,121,64
2021,Walsall 031B,E01010364,1605,929,84,5,231,510,99,122,85,27,10,66,23,3,28,12,401,336,0,2,2,61,87,7,80
2021,Walsall 031C,E01010365,1712,892,143,1,284,429,35,236,135,75,26,65,13,17,25,10,467,329,5,2,4,127,52,0,52
2021,Walsall 031D,E01010366,1820,901,181,1,181,489,49,134,73,39,22,83,34,6,33,10,649,526,5,0,17,101,53,7,46
2021,Walsall 031E,E01010367,1914,1029,248,1,358,385,37,204,135,39,30,63,18,8,24,13,538,453,4,0,2,79,80,3,77
2021,Walsall 030A,E01010368,2194,538,29,5,129,331,44,270,182,69,19,98,25,11,46,16,1214,983,11,9,6,205,74,6,68
2021,Walsall 024D,E01010369,1746,460,12,6,91,317,34,128,73,46,9,87,35,13,25,14,1023,773,9,7,3,231,48,12,36
2021,Walsall 030B,E01010370,2086,591,184,6,86,274,41,198,96,55,47,89,22,8,40,19,1136,968,7,3,5,153,72,6,66
2021,Walsall 030D,E01010372,1636,727,216,2,108,350,51,156,83,49,24,69,32,14,14,9,630,518,4,8,2,98,54,1,53
2021,Walsall 030E,E01010373,1889,830,58,20,489,220,43,113,62,40,11,76,13,10,33,20,798,756,4,0,0,38,72,1,71
2021,Walsall 018D,E01010374,2707,946,39,15,142,701,49,306,160,101,45,111,28,18,42,23,1257,1028,4,0,1,224,87,20,67
2021,Walsall 018E,E01010375,2308,1201,35,12,207,857,90,303,226,51,26,91,35,8,36,12,598,440,3,0,4,151,115,5,110
2021,Walsall 020A,E01010376,1224,214,0,2,176,31,5,17,2,12,3,24,5,3,16,0,927,897,2,3,0,25,42,0,42
2021,Walsall 020B,E01010377,1812,187,5,0,151,20,11,19,6,9,4,54,16,0,33,5,1510,1477,6,0,0,27,42,0,42
2021,Walsall 019A,E01010378,1176,215,2,3,183,14,13,30,10,14,6,18,8,1,9,0,866,853,5,0,0,8,47,0,47
2021,Walsall 019B,E01010379,1269,58,0,0,44,9,5,19,15,3,1,12,5,0,4,3,1173,1158,4,1,0,10,7,1,6
2021,Walsall 020C,E01010380,1429,77,0,0,54,10,13,14,4,10,0,20,6,1,3,10,1294,1282,5,4,0,3,24,0,24
2021,Walsall 020D,E01010381,1570,124,0,7,88,16,13,24,3,14,7,42,11,2,24,5,1344,1316,3,2,0,23,36,1,35
2021,Walsall 019C,E01010382,1502,88,3,0,59,17,9,12,7,4,1,40,7,0,26,7,1336,1274,3,0,0,59,26,0,26
2021,Walsall 019D,E01010383,1680,106,12,5,62,13,14,77,42,23,12,49,11,2,27,9,1433,1393,7,0,0,33,15,0,15
2021,Walsall 032A,E01010384,1426,143,8,8,108,16,3,16,11,1,4,33,10,3,13,7,1219,1184,16,0,0,19,15,0,15
2021,Walsall 028A,E01010385,1516,308,2,7,240,47,12,7,5,1,1,21,8,3,5,5,1127,1080,20,0,0,27,53,4,49
2021,Walsall 028B,E01010386,1600,188,0,16,144,25,3,20,2,12,6,24,5,3,9,7,1356,1313,25,2,2,14,12,0,12
2021,Walsall 028C,E01010387,1476,153,0,10,94,32,17,16,6,10,0,23,8,2,9,4,1237,1209,10,0,0,18,47,0,47
2021,Walsall 022E,E01010388,1431,202,2,3,153,27,17,13,4,8,1,23,10,0,7,6,1145,1101,26,0,0,18,48,0,48
2021,Walsall 032B,E01010389,1480,349,1,13,279,35,21,34,11,14,9,29,5,1,8,15,976,947,17,0,0,12,92,4,88
2021,Walsall 032C,E01010390,1694,197,5,16,142,19,15,33,23,10,0,38,11,3,15,9,1407,1361,27,1,2,16,19,1,18
2021,Walsall 032D,E01010391,1861,291,15,4,242,11,19,21,4,12,5,71,24,7,29,11,1450,1384,21,0,0,45,28,1,27
